,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1
0,CC176SA5627,1,,
1,CC176SA5628,2,,
2,CC176SA5629,3,,
3,CC176SA5630,4,,
4,CC176SA5631,5,,
5,CC176SA5632,6,,
6,CC176SA5633,7,,
7,CC176SA5634,8,,
8,CC176SA5636,9,,
9,CC176SA5637,10,,
10,CC176SA5638,11,,
11,CC176SA5639,12,,
12,CC176SA5640,13,,
13,CC176SA5641,14,,
14,CC176SA5642,15,,
15,CC176SA5643,16,,
16,CC176SA5644,17,,
17,CC176SA5645,18,,
18,CC176SA5646,19,,
19,CC176SA5647,20,,
20,CC176SA5652,21,,
21,CC176SA5653,22,,
22,CC176SA5656,23,,
23,AGD102-129SA0001,0,,
24,AGD102-130SA0001,1,,
25,AGD102-132SA0001,2,,
26,AGD102-133SA0001,3,,
27,AGD102-135SA0001,4,,
28,AGD102-136SA0001,5,,
29,AGD102-137SA0001,6,,
30,AGD102-139SA0001,7,,
31,AGD102-144SA0001,8,,
32,AGD207-410SA0001,9,,
33,AGD207-410SA0002,10,,
34,AGD207-411SA0001,11,,
35,AGD207-412SA0001,12,,
36,AGD207-412SA0002,13,,
37,AGD207-412SA0003,14,,
38,AGD207-413SA0001,15,,
39,AGD207-414SA0001,16,,
40,AGD207-414SA0002,17,,
41,AGD207-420SA0001,18,,
42,AGD207-420SA0002,19,,
43,AGD207-427SA0001,20,,
44,AGD301-129SA0001,21,,
45,AGD301-130SA0001,22,,
46,AGD301-131SA0001,23,,
47,AGD301-132SA0001,24,,
48,AGD301-153SA0001,25,,
49,AGD301-154SA0001,26,,
50,AGD301-159SA0002,27,,
51,AGD301-171SA0001,28,,
52,AGD301-172SA0001,29,,
53,AGD301-173SA0001,30,,
54,AGD301-174SA0001,31,,
55,AGD301-176SA0001,32,,
56,AGD301-177SA0001,33,,
57,AGD301-178SA0001,34,,
58,AGD301-179SA0001,35,,
59,AGD513-100SA0001,36,,
60,AGD513-102SA0001,37,,
61,AGD513-104SA0001,38,,
62,AGD513-105SA0001,39,,
63,AGD513-109SA0001,40,,
64,AGD513-112SA0001,41,,
65,CA001SA0013,42,,
66,CA001SA0015,43,,
67,CA001SA0016,44,,
68,CA001SA0018,45,,
69,CA001SA0019,46,,
70,CA001SA0020,47,,
71,CA001SA0022,48,,
72,CA001SA0023,49,,
73,CA001SA0024,50,,
74,CA001SA0025,51,,
75,CA001SA0026,52,,
76,CA001SA0027,53,,
77,CA001SA0028,54,,
78,CA001SA0029,55,,
79,CA001SA0030,56,,
80,CA001SA0031,57,,
81,CA001SA0032,58,,
82,CA001SA0033,59,,
83,CA001SA0034,60,,
84,CA002SA0315,61,,
85,CA002SA0316,62,,
86,CA002SA0318,63,,
87,CA002SA0319,64,,
88,CA002SA0322,65,,
89,CA002SA0323,66,,
90,CA002SA0324,67,,
91,CA002SA0326,68,,
92,CA002SA0327,69,,
93,CA002SA0328,70,,
94,CA002SA0329,71,,
95,CA002SA0331,72,,
96,CA002SA0336,73,,
97,CA002SA0351,74,,
98,CA002SA0353,75,,
99,CA002SA0354,76,,
100,CA002SA0356,77,,
101,CA002SA0358,78,,
102,CA002SA0359,79,,
103,CA002SA0360,80,,
104,CA002SA0361,81,,
105,CA002SA0366,82,,
106,CA002SA0367,83,,
107,CA002SA0368,84,,
108,CA002SA0370,85,,
109,CA002SA0372,86,,
110,CA002SA0373,87,,
111,CA002SA0374,88,,
112,CA002SA0375,89,,
113,CA002SA0376,90,,
114,CA002SA0377,91,,
115,CA002SA0378,92,,
116,CA002SA0379,93,,
117,CA002SA0381,94,,
118,CA002SA0383,95,,
119,CA002SA0384,96,,
120,CA002SA0386,97,,
121,CA002SA0398,98,,
122,CA002SA0400,99,,
123,CA002SA0401,100,,
124,CA002SA0402,101,,
125,CA002SA0404,102,,
126,CA002SA0406,103,,
127,CA002SA0407,104,,
128,CA002SA0409,105,,
129,CA002SA0410,106,,
130,CA002SA0411,107,,
131,CA002SA0412,108,,
132,CA002SA0413,109,,
133,CA002SA0414,110,,
134,CA002SA0415,111,,
135,CA002SA0417,112,,
136,CA002SA0419,113,,
137,CA002SA0420,114,,
138,CA002SA0421,115,,
139,CA002SA0424,116,,
140,CA002SA0425,117,,
141,CA002SA0426,118,,
142,CA002SA0427,119,,
143,CA002SA0429,120,,
144,CA002SA0430,121,,
145,CA002SA0431,122,,
146,CA002SA0432,123,,
147,CA002SA0433,124,,
148,CA002SA0435,125,,
149,CA002SA0436,126,,
150,CA002SA0437,127,,
151,CA002SA0438,128,,
152,CA002SA0439,129,,
153,CA002SA0441,130,,
154,CA002SA0442,131,,
155,CA002SA0443,132,,
156,CA002SA0446,133,,
157,CA002SA0447,134,,
158,CA002SA0449,135,,
159,CA002SA0450,136,,
160,CA002SA0451,137,,
161,CA002SA0452,138,,
162,CA002SA0453,139,,
163,CA002SA0454,140,,
164,CA002SA0455,141,,
165,CA002SA0456,142,,
166,CA002SA0459,143,,
167,CA002SA0460,144,,
168,CA002SA0462,145,,
169,CA002SA0463,146,,
170,CA002SA0465,147,,
171,CA002SA0466,148,,
172,CA002SA0467,149,,
173,CA002SA0469,150,,
174,CA002SA0473,151,,
175,CA002SA0474,152,,
176,CA002SA0475,153,,
177,CA002SA0476,154,,
178,CA002SA0477,155,,
179,CA002SA0478,156,,
180,CA002SA0479,157,,
181,CA002SA0480,158,,
182,CA002SA0481,159,,
183,CA002SA0483,160,,
184,CA002SA0484,161,,
185,CA002SA0486,162,,
186,CA002SA0487,163,,
187,CA002SA0489,164,,
188,CA002SA0490,165,,
189,CA002SA0491,166,,
190,CA002SA0492,167,,
191,CA002SA0493,168,,
192,CA002SA0494,169,,
193,CA002SA0495,170,,
194,CA002SA0499,171,,
195,CA002SA0502,172,,
196,CA002SA0503,173,,
197,CA002SA0504,174,,
198,CA002SA0505,175,,
199,CA002SA0507,176,,
200,CA002SA0508,177,,
201,CA002SA0509,178,,
202,CA002SA0510,179,,
203,CA002SA0511,180,,
204,CA002SA0512,181,,
205,CA002SA0513,182,,
206,CA002SA0514,183,,
207,CA002SA0516,184,,
208,CA002SA0518,185,,
209,CA002SA0520,186,,
210,CA002SA0532,187,,
211,CA002SA0534,188,,
212,CA002SA0539,189,,
213,CA002SA0540,190,,
214,CA002SA0542,191,,
215,CA002SA0543,192,,
216,CA002SA0545,193,,
217,CA002SA0546,194,,
218,CA002SA0547,195,,
219,CA002SA0548,196,,
220,CA002SA0549,197,,
221,CA002SA0550,198,,
222,CA002SA0553,199,,
223,CA002SA0554,200,,
224,CA002SA0555,201,,
225,CA002SA0556,202,,
226,CA002SA0557,203,,
227,CA002SA0558,204,,
228,CA002SA0559,205,,
229,CA002SA0561,206,,
230,CA002SA0564,207,,
231,CA002SA0565,208,,
232,CA002SA0566,209,,
233,CA002SA0568,210,,
234,CA002SA0570,211,,
235,CA002SA0571,212,,
236,CA002SA0572,213,,
237,CA002SA0573,214,,
238,CA002SA0574,215,,
239,CA002SA0575,216,,
240,CA002SA0576,217,,
241,CA002SA0577,218,,
242,CA002SA0579,219,,
243,CA002SA0580,220,,
244,CA002SA0581,221,,
245,CA002SA0582,222,,
246,CA002SA0583,223,,
247,CA002SA0584,224,,
248,CA002SA0585,225,,
249,CA002SA0586,226,,
250,CA002SA0588,227,,
251,CA002SA0589,228,,
252,CA002SA0590,229,,
253,CA002SA0591,230,,
254,CA002SA0592,231,,
255,CA002SA0604,232,,
256,CA002SA0605,233,,
257,CA002SA0606,234,,
258,CA002SA0607,235,,
259,CA002SA0608,236,,
260,CA002SA0609,237,,
261,CA002SA0610,238,,
262,CA002SA0611,239,,
263,CA002SA0612,240,,
264,CA002SA0613,241,,
265,CA004SA0059,242,,
266,CA004SA0060,243,,
267,CA004SA0061,244,,
268,CA004SA0062,245,,
269,CA004SA0063,246,,
270,CA004SA0064,247,,
271,CA004SA0065,248,,
272,CA004SA0066,249,,
273,CA004SA0067,250,,
274,CA004SA0068,251,,
275,CA004SA0069,252,,
276,CA004SA0070,253,,
277,CA004SA0071,254,,
278,CA004SA0072,255,,
279,CA004SA0073,256,,
280,CA004SA0074,257,,
281,CA004SA0075,258,,
282,CA004SA0076,259,,
283,CA004SA0077,260,,
284,CA014SA0065,261,,
285,CA014SA0066,262,,
286,CA014SA0075,263,,
287,CA014SA0077,264,,
288,CA014SA0078,265,,
289,CA014SA0082,266,,
290,CA014SA0083,267,,
291,CA014SA0084,268,,
292,CA014SA0085,269,,
293,CA014SA0087,270,,
294,CA014SA0088,271,,
295,CA014SA0090,272,,
296,CA014SA0092,273,,
297,CA014SA0093,274,,
298,CA014SA0095,275,,
299,CA014SA0100,276,,
300,CA014SA0101,277,,
301,CA014SA0104,278,,
302,CA014SA0105,279,,
303,CA014SA0106,280,,
304,CA014SA0108,281,,
305,CA014SA0110,282,,
306,CA014SA0112,283,,
307,CA014SA0113,284,,
308,CA014SA0117,285,,
309,CA014SA0118,286,,
310,CA014SA0120,287,,
311,CA014SA0121,288,,
312,CA014SA0122,289,,
313,CA014SA0123,290,,
314,CA014SA0128,291,,
315,CA014SA0129,292,,
316,CA014SA0130,293,,
317,CA014SA0134,294,,
318,CA014SA0137,295,,
319,CA014SA0138,296,,
320,CA014SA0139,297,,
321,CA014SA0140,298,,
322,CA014SA0141,299,,
323,CA014SA0142,300,,
324,CA014SA0143,301,,
325,CA014SA0144,302,,
326,CA014SA0145,303,,
327,CA014SA0146,304,,
328,CA014SA0147,305,,
329,CA014SA0148,306,,
330,CA014SA0149,307,,
331,CA014SA0151,308,,
332,CA014SA0152,309,,
333,CA014SA0153,310,,
334,CA014SA0159,311,,
335,CA015SA0003,312,,
336,CA015SA0004,313,,
337,CA015SA0005,314,,
338,CA019SA0001,315,,
339,CA019SA0002,316,,
340,CA019SA0004,317,,
341,CA022SA0325,318,,
342,CA022SA0326,319,,
343,CA022SA0327,320,,
344,CA022SA0328,321,,
345,CA022SA0329,322,,
346,CA022SA0330,323,,
347,CA022SA0331,324,,
348,CA022SA0333,325,,
349,CA022SA0335,326,,
350,CA022SA0337,327,,
351,CA022SA0338,328,,
352,CA022SA0339,329,,
353,CA022SA0340,330,,
354,CA022SA0341,331,,
355,CA022SA0342,332,,
356,CA022SA0343,333,,
357,CA022SA0344,334,,
358,CA022SA0345,335,,
359,CA022SA0347,336,,
360,CA022SA0348,337,,
361,CA022SA0349,338,,
362,CA022SA0350,339,,
363,CA022SA0351,340,,
364,CA022SA0353,341,,
365,CA022SA0355,342,,
366,CA022SA0356,343,,
367,CA022SA0357,344,,
368,CA022SA0359,345,,
369,CA022SA0360,346,,
370,CA022SA0361,347,,
371,CA022SA0362,348,,
372,CA022SA0364,349,,
373,CA022SA0367,350,,
374,CA022SA0368,351,,
375,CA022SA0369,352,,
376,CA022SA0370,353,,
377,CA022SA0372,354,,
378,CA022SA0373,355,,
379,CA022SA0374,356,,
380,CA022SA0375,357,,
381,CA022SA0376,358,,
382,CA022SA0379,359,,
383,CA022SA0382,360,,
384,CA022SA0383,361,,
385,CA022SA0384,362,,
386,CA022SA0385,363,,
387,CA022SA0387,364,,
388,CA022SA0388,365,,
389,CA022SA0389,366,,
390,CA022SA0391,367,,
391,CA022SA0392,368,,
392,CA022SA0393,369,,
393,CA022SA0394,370,,
394,CA022SA0395,371,,
395,CA022SA0396,372,,
396,CA022SA0397,373,,
397,CA022SA0398,374,,
398,CA022SA0399,375,,
399,CA022SA0401,376,,
400,CA022SA0402,377,,
401,CA022SA0403,378,,
402,CA022SA0404,379,,
403,CA022SA0405,380,,
404,CA022SA0406,381,,
405,CA022SA0407,382,,
406,CA022SA0408,383,,
407,CA022SA0409,384,,
408,CA022SA0410,385,,
409,CA022SA0415,386,,
410,CA022SA0416,387,,
411,CA022SA0417,388,,
412,CA022SA0418,389,,
413,CA022SA0420,390,,
414,CA022SA0421,391,,
415,CA022SA0423,392,,
416,CA022SA0424,393,,
417,CA022SA0426,394,,
418,CA022SA0427,395,,
419,CA022SA0428,396,,
420,CA022SA0429,397,,
421,CA022SA0433,398,,
422,CA022SA0434,399,,
423,CA022SA0435,400,,
424,CA022SA0437,401,,
