,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1
0,CC176SA5628,1,,
1,CC176SA5630,2,,
2,CC176SA5631,3,,
3,CC176SA5632,4,,
4,CC176SA5633,5,,
5,CC176SA5634,6,,
6,CC176SA5636,7,,
7,CC176SA5637,8,,
8,CC176SA5639,9,,
9,CC176SA5642,10,,
10,CC176SA5643,11,,
11,CC176SA5644,12,,
12,CC176SA5645,13,,
13,CC176SA5646,14,,
14,CC176SA5649,15,,
15,CC176SA5650,16,,
16,CC176SA5651,17,,
17,CC176SA5652,18,,
18,CC176SA5653,19,,
19,CC176SA5654,20,,
20,CC176SA5655,21,,
21,CC176SA5656,22,,
22,CC176SA5657,23,,
23,AGD102-129SA0001,0,,
24,AGD102-130SA0001,1,,
25,AGD102-133SA0002,2,,
26,AGD102-134SA0001,3,,
27,AGD102-135SA0001,4,,
28,AGD102-136SA0001,5,,
29,AGD102-137SA0001,6,,
30,AGD102-139SA0001,7,,
31,AGD207-410SA0001,8,,
32,AGD207-410SA0002,9,,
33,AGD207-411SA0001,10,,
34,AGD207-411SA0002,11,,
35,AGD207-412SA0001,12,,
36,AGD207-412SA0003,13,,
37,AGD207-414SA0001,14,,
38,AGD207-414SA0002,15,,
39,AGD207-414SA0003,16,,
40,AGD207-415SA0002,17,,
41,AGD207-420SA0001,18,,
42,AGD207-420SA0002,19,,
43,AGD207-420SA0003,20,,
44,AGD207-427SA0001,21,,
45,AGD301-129SA0001,22,,
46,AGD301-130SA0001,23,,
47,AGD301-131SA0001,24,,
48,AGD301-132SA0001,25,,
49,AGD301-153SA0001,26,,
50,AGD301-154SA0001,27,,
51,AGD301-157SA0001,28,,
52,AGD301-159SA0002,29,,
53,AGD301-171SA0001,30,,
54,AGD301-173SA0001,31,,
55,AGD301-174SA0001,32,,
56,AGD301-175SA0001,33,,
57,AGD301-176SA0001,34,,
58,AGD301-177SA0001,35,,
59,AGD301-179SA0001,36,,
60,AGD513-100SA0001,37,,
61,AGD513-102SA0001,38,,
62,AGD513-104SA0001,39,,
63,AGD513-105SA0001,40,,
64,AGD513-112SA0001,41,,
65,AGD513-113SA0001,42,,
66,CA001SA0014,43,,
67,CA001SA0016,44,,
68,CA001SA0017,45,,
69,CA001SA0018,46,,
70,CA001SA0019,47,,
71,CA001SA0020,48,,
